# CurlyM omega_m logL logPrior
-2.870740250331851318e+00 1.209385145949725793e+00 -4.202444030833040500e+01 0.000000000000000000e+00
-2.892968572693372042e+00 1.148060168302734940e+00 -4.191507540206847438e+01 0.000000000000000000e+00
-2.891889214439452793e+00 1.083479427446915944e+00 -4.189049017062315983e+01 0.000000000000000000e+00
-2.885620654028420606e+00 1.160810604495613685e+00 -4.191004903685225003e+01 0.000000000000000000e+00
-2.888421288775510298e+00 1.153574652894270969e+00 -4.190111392333641760e+01 0.000000000000000000e+00
-2.931188580815306199e+00 1.065702345183183519e+00 -4.208675764630825000e+01 0.000000000000000000e+00
-2.963851625409727575e+00 7.784074165292159675e-01 -4.428894334595641880e+01 0.000000000000000000e+00
-2.888244950959726332e+00 1.168765257419463799e+00 -4.196681451907762295e+01 0.000000000000000000e+00
-3.380232360044743700e+00 7.910375203707515901e-01 -1.172748860470421732e+02 0.000000000000000000e+00
-2.624268743115697244e+00 1.458333497601574491e+00 -5.877977503553172056e+01 0.000000000000000000e+00
-2.960641867567425756e+00 8.632382275460538379e-01 -4.271735143814570534e+01 0.000000000000000000e+00
-2.831063895496329419e+00 1.113588780026951941e+00 -4.387434061687029185e+01 0.000000000000000000e+00
-2.899464603061781887e+00 1.129327428329431005e+00 -4.189890188710047170e+01 0.000000000000000000e+00
-2.896715764384353076e+00 1.124278051537314083e+00 -4.185898152393446736e+01 0.000000000000000000e+00
-2.875158406297328106e+00 1.141763440263979135e+00 -4.191967255018577276e+01 0.000000000000000000e+00
-3.015644728947248776e+00 9.321929649798339490e-01 -4.428786773038445546e+01 0.000000000000000000e+00
-2.890355765051863202e+00 1.113054432872256472e+00 -4.184044740955103947e+01 0.000000000000000000e+00
-2.858535415666467294e+00 1.244317261097185101e+00 -4.213273633597287215e+01 0.000000000000000000e+00
-2.951038228014245313e+00 1.057777691673682963e+00 -4.264702800381251535e+01 0.000000000000000000e+00
-2.931256079887049726e+00 1.066110198914675067e+00 -4.209098958768810661e+01 0.000000000000000000e+00
-2.861615705664797726e+00 1.184620570332874712e+00 -4.201232483996238187e+01 0.000000000000000000e+00
-2.899572155847362609e+00 1.077166358222914733e+00 -4.184121448083197237e+01 0.000000000000000000e+00
-2.866644207492593299e+00 1.263909894925787647e+00 -4.234247969543657319e+01 0.000000000000000000e+00
-2.853703789118770651e+00 1.230884216851341195e+00 -4.209938267864790618e+01 0.000000000000000000e+00
-2.898454406974085185e+00 1.133125674419188655e+00 -4.190461088898006636e+01 0.000000000000000000e+00
