# CurlyM omega_m logL logPrior
-3.305195476705915514e+00 1.162498984350829323e-02 -9.108361516027503058e+01 0.000000000000000000e+00
-2.702659993485277745e+00 7.729006489724448148e-01 -9.099899063369875307e+01 0.000000000000000000e+00
-3.179354865469331770e+00 1.193968616401996030e+00 -9.095787084525454702e+01 0.000000000000000000e+00
-2.695392043076983768e+00 7.920380964305323568e-01 -9.088444046079675331e+01 0.000000000000000000e+00
-2.471135774396117757e+00 1.557171007092183146e+00 -9.076105565209851989e+01 0.000000000000000000e+00
-3.398679382260938908e+00 5.076283234179953530e-01 -9.073452882769490202e+01 0.000000000000000000e+00
-2.416428468162030274e+00 1.825164083445130814e+00 -9.072353072138793095e+01 0.000000000000000000e+00
-3.104662980514382387e+00 1.447120554291950523e+00 -9.064967379353896604e+01 0.000000000000000000e+00
-3.499223483967901949e+00 3.308419158181141739e-02 -9.061634608867129259e+01 0.000000000000000000e+00
-2.935690406494826377e+00 3.338540358455636126e-01 -9.059830640107875865e+01 0.000000000000000000e+00
-3.309162565214326168e+00 7.755842560394188290e-01 -9.059003437304809836e+01 0.000000000000000000e+00
-3.005396986391391856e+00 1.808394571745266521e+00 -9.053591614927265141e+01 0.000000000000000000e+00
-3.161404966021498897e+00 9.610965866060972029e-02 -9.052728161772219551e+01 0.000000000000000000e+00
-3.278869115060854877e+00 8.675072433066072231e-01 -9.042314813358322567e+01 0.000000000000000000e+00
-3.175644518153644569e+00 1.199400008341453994e+00 -9.029865936238351765e+01 0.000000000000000000e+00
-2.840198915889164510e+00 4.874221185418191604e-01 -9.024014932598328187e+01 0.000000000000000000e+00
-3.340772103866228360e+00 3.042138876406363934e-03 -9.023478948290727431e+01 0.000000000000000000e+00
-2.627625227476495962e+00 9.848630012933963229e-01 -9.023286701369579532e+01 0.000000000000000000e+00
-2.452800278950614477e+00 1.650625542951055458e+00 -9.021550184212892987e+01 0.000000000000000000e+00
-2.391878017010383939e+00 1.970368639042486381e+00 -9.019601542667248850e+01 0.000000000000000000e+00
-2.559789969244573360e+00 1.208238333249135987e+00 -9.016529891919449824e+01 0.000000000000000000e+00
-2.391765827571081804e+00 1.972260153243450720e+00 -9.013269383421473435e+01 0.000000000000000000e+00
-2.574409955622350754e+00 1.157407546773127960e+00 -9.012015746066282418e+01 0.000000000000000000e+00
-3.281292645839453126e+00 8.548272146477107203e-01 -8.990815795854311432e+01 0.000000000000000000e+00
-3.214914886449891096e+00 1.065486739845951547e+00 -8.987820081307123132e+01 0.000000000000000000e+00
-2.548117714471764828e+00 1.254134260025458136e+00 -8.986864858053743887e+01 0.000000000000000000e+00
-3.492373318999276499e+00 1.885021516549085785e-01 -8.979856458260238128e+01 0.000000000000000000e+00
-2.495512039144126337e+00 1.465959735518558960e+00 -8.965053517487325507e+01 0.000000000000000000e+00
-2.479099908546394282e+00 1.539860191184466043e+00 -8.949671229655174898e+01 0.000000000000000000e+00
-2.394193656862823261e+00 1.972672028542166611e+00 -8.940578439753488738e+01 0.000000000000000000e+00
-3.127301940087193532e+00 1.351670655723219205e+00 -8.918780594641668813e+01 0.000000000000000000e+00
-2.570922609053405861e+00 1.180436766088010625e+00 -8.913834652383320645e+01 0.000000000000000000e+00
-3.040323267067484458e+00 1.660840831810981078e+00 -8.912819792774092775e+01 0.000000000000000000e+00
-3.461298006184126752e+00 2.938401298278308094e-01 -8.902824714848762255e+01 0.000000000000000000e+00
-3.034962188233124358e+00 1.678167032948417958e+00 -8.893356882122577645e+01 0.000000000000000000e+00
-3.278047679491412403e+00 8.531295457770358137e-01 -8.873558751631946961e+01 0.000000000000000000e+00
-3.473688623030078304e+00 2.446156087136410195e-01 -8.867009608381076191e+01 0.000000000000000000e+00
-2.963835652793155973e+00 3.063278728598382572e-01 -8.853860072603984577e+01 0.000000000000000000e+00
-2.505561167234586328e+00 1.439106637214427220e+00 -8.851474664823874150e+01 0.000000000000000000e+00
-3.354803738437836635e+00 6.155470125013080551e-01 -8.842002114928456535e+01 0.000000000000000000e+00
-2.670480533796063760e+00 8.806205125270396561e-01 -8.818993911122728946e+01 0.000000000000000000e+00
-2.768308623663214174e+00 6.424114199772299472e-01 -8.816997679954138789e+01 0.000000000000000000e+00
-3.037408991212720899e+00 1.659032423551457747e+00 -8.810972898358113525e+01 0.000000000000000000e+00
-3.083966185718673092e+00 1.490125362046236024e+00 -8.802795070112497910e+01 0.000000000000000000e+00
-3.432995862446664770e+00 7.345338984702909357e-03 -8.801172115899345272e+01 0.000000000000000000e+00
-2.500903551093680122e+00 1.465875359970505665e+00 -8.801037629642976867e+01 0.000000000000000000e+00
-3.485369277494160478e+00 5.020286372735927038e-02 -8.800135435907932902e+01 0.000000000000000000e+00
-3.275244672058545969e+00 8.534379941496890165e-01 -8.790821554177389885e+01 0.000000000000000000e+00
-2.594035870132738175e+00 1.115245068599309164e+00 -8.788224368739810188e+01 0.000000000000000000e+00
-3.367410212728262131e+00 5.719709309812028852e-01 -8.787487312688062957e+01 0.000000000000000000e+00
-3.473678259505406984e+00 2.279411755040943455e-01 -8.767810475458045971e+01 0.000000000000000000e+00
-3.363501510006023931e+00 5.813536481778838194e-01 -8.764496056693397463e+01 0.000000000000000000e+00
-2.940734581742856513e+00 3.427865340253812843e-01 -8.761792080150658535e+01 0.000000000000000000e+00
-2.461335829315428825e+00 1.651630619857103133e+00 -8.759066668682856971e+01 0.000000000000000000e+00
-3.491641232044875309e+00 9.453032311477180261e-02 -8.757999902324340269e+01 0.000000000000000000e+00
-3.396029164238838938e+00 8.112372485529872890e-03 -8.734614910568191704e+01 0.000000000000000000e+00
-3.490114406965401095e+00 1.158308812615246874e-01 -8.729196314644391919e+01 0.000000000000000000e+00
-3.091392895145404829e+00 1.692669575929727221e-01 -8.727273406269546285e+01 0.000000000000000000e+00
-3.432425976223713260e+00 3.658879752737153046e-01 -8.725928821630029120e+01 0.000000000000000000e+00
-2.482734615928394284e+00 1.557361282233929334e+00 -8.722968418004967361e+01 0.000000000000000000e+00
-2.547660069169257024e+00 1.290421741652625798e+00 -8.702915177861430607e+01 0.000000000000000000e+00
-2.458179795606763030e+00 1.676998056375835988e+00 -8.697986785778971353e+01 0.000000000000000000e+00
-3.213229969968376842e+00 1.040411396964693980e+00 -8.696653241531274148e+01 0.000000000000000000e+00
-2.996663310840641525e+00 2.729215331844019876e-01 -8.693373521021874240e+01 0.000000000000000000e+00
-3.419249563594950470e+00 1.231013735635166917e-02 -8.690995546105955327e+01 0.000000000000000000e+00
-3.456952005566243713e+00 2.774800733414919951e-02 -8.688466367847379956e+01 0.000000000000000000e+00
-3.471903800120351491e+00 4.404152954217619570e-02 -8.686746366899023997e+01 0.000000000000000000e+00
-3.483632695317180339e+00 1.596319309539260267e-01 -8.685619460053226248e+01 0.000000000000000000e+00
-3.083115538173341719e+00 1.791438370257239510e-01 -8.684453736001961488e+01 0.000000000000000000e+00
-3.112168473487862297e+00 1.377258617531824880e+00 -8.682873592061270074e+01 0.000000000000000000e+00
-2.764462002032136212e+00 6.628457163532273100e-01 -8.654295716474999267e+01 0.000000000000000000e+00
-2.671320669870467235e+00 8.933642812020711199e-01 -8.653218437578479438e+01 0.000000000000000000e+00
-3.309225952245122393e+00 7.342869988911755463e-01 -8.651733290637247364e+01 0.000000000000000000e+00
-2.658158895234183028e+00 9.308399155680855408e-01 -8.649286057159392271e+01 0.000000000000000000e+00
-3.092026137771945127e+00 1.442703414008487561e+00 -8.641568030801886380e+01 0.000000000000000000e+00
-3.069425237927700501e+00 1.947313351091297662e-01 -8.639913740688308508e+01 0.000000000000000000e+00
-3.127375824369055923e+00 1.417420665319849282e-01 -8.629663142511111573e+01 0.000000000000000000e+00
-2.703563667889222533e+00 8.098425578840645622e-01 -8.625784990608767089e+01 0.000000000000000000e+00
-3.355090748520915156e+00 1.919396929804939589e-02 -8.619893611922498167e+01 0.000000000000000000e+00
-3.334812194640655925e+00 2.400101137349774927e-02 -8.619528482332322028e+01 0.000000000000000000e+00
-2.669859942668190378e+00 9.007648746005376683e-01 -8.617173751575953133e+01 0.000000000000000000e+00
-3.064973997963116314e+00 2.009924206947335534e-01 -8.603589328831418470e+01 0.000000000000000000e+00
-3.403761888260460999e+00 4.412818812383078604e-01 -8.602827423349299352e+01 0.000000000000000000e+00
-3.127869460520698031e+00 1.313840464367637795e+00 -8.601387228605327095e+01 0.000000000000000000e+00
-2.856634009070168734e+00 4.855258087243348175e-01 -8.592161045144879949e+01 0.000000000000000000e+00
-2.844175184309682525e+00 5.077737936333477364e-01 -8.592104876757187526e+01 0.000000000000000000e+00
-3.191118224100663703e+00 9.540704255078288898e-02 -8.583397727616156203e+01 0.000000000000000000e+00
-3.479905241004404459e+00 1.326187755619395170e-01 -8.565323986532789036e+01 0.000000000000000000e+00
-3.261136915306249939e+00 8.731573607627207689e-01 -8.556286532182085125e+01 0.000000000000000000e+00
-2.418365031784678987e+00 1.912242145454301046e+00 -8.555057313958084819e+01 0.000000000000000000e+00
-3.415940105291972451e+00 3.967075737714934047e-01 -8.549217255808068217e+01 0.000000000000000000e+00
-2.820314445186721919e+00 5.555438203123294061e-01 -8.545644486050335331e+01 0.000000000000000000e+00
-2.526754032234873826e+00 1.393788300639134281e+00 -8.543640886790078071e+01 0.000000000000000000e+00
-3.250404748873218619e+00 6.186064885146660280e-02 -8.539014802980742047e+01 0.000000000000000000e+00
-2.866147425891548028e+00 4.724092278898840980e-01 -8.538574976308390774e+01 0.000000000000000000e+00
-2.505172612376351804e+00 1.485534142691061765e+00 -8.538071173451530171e+01 0.000000000000000000e+00
-3.374286342775418834e+00 2.120059539176219476e-02 -8.533467573162167241e+01 0.000000000000000000e+00
-3.464002220983545932e+00 2.224266378316882564e-01 -8.526451872000146182e+01 0.000000000000000000e+00
-2.778011258488133350e+00 6.434064836369903784e-01 -8.521524550224873451e+01 0.000000000000000000e+00
-3.365612782237395795e+00 5.484381520971158830e-01 -8.516292399951638004e+01 0.000000000000000000e+00
-3.455536364749391520e+00 4.671721933764949597e-02 -8.512153080974300678e+01 0.000000000000000000e+00
-3.313871184415376980e+00 3.626318658760152580e-02 -8.502846355425236879e+01 0.000000000000000000e+00
-2.891892070476457466e+00 4.317270088649863280e-01 -8.501819429139990802e+01 0.000000000000000000e+00
-2.796373439789081594e+00 6.071194197761216049e-01 -8.490776814720754828e+01 0.000000000000000000e+00
-3.034708446253743475e+00 1.628367964269350487e+00 -8.486537751923037831e+01 0.000000000000000000e+00
-3.473210807986299109e+00 9.277064008582702748e-02 -8.485738593174338007e+01 0.000000000000000000e+00
-3.211336404472773687e+00 1.023491281553984944e+00 -8.482271339708731261e+01 0.000000000000000000e+00
-2.519020243498288902e+00 1.435151468975957023e+00 -8.477738883350275501e+01 0.000000000000000000e+00
-2.997514709108622721e+00 1.763693715642020265e+00 -8.477260353532827253e+01 0.000000000000000000e+00
-3.473886807832467838e+00 1.367756574669449776e-01 -8.465767245901298566e+01 0.000000000000000000e+00
-2.494595019685120985e+00 1.547183819680867156e+00 -8.441619230592323220e+01 0.000000000000000000e+00
-3.066679181975048074e+00 1.504358565889484467e+00 -8.411230939688533681e+01 0.000000000000000000e+00
-2.672966689842054766e+00 9.125212815820052947e-01 -8.400920108672784181e+01 0.000000000000000000e+00
-2.505235220739174817e+00 1.506808573532895767e+00 -8.395294504341273978e+01 0.000000000000000000e+00
-2.728346060284736474e+00 7.681760066960644506e-01 -8.386870136836972733e+01 0.000000000000000000e+00
-3.401871471261006530e+00 4.199113410959197656e-01 -8.375304153646931127e+01 0.000000000000000000e+00
-2.875842784378692230e+00 4.664123967129754633e-01 -8.374065421062695691e+01 0.000000000000000000e+00
-2.800166565551185816e+00 6.087932263698366819e-01 -8.362058847433505093e+01 0.000000000000000000e+00
-2.458847912967979887e+00 1.732605987780653445e+00 -8.360646696560689861e+01 0.000000000000000000e+00
-2.506695739098793396e+00 1.507711442889643205e+00 -8.347596094765921748e+01 0.000000000000000000e+00
-3.464822327357131915e+00 1.193190278447306962e-01 -8.322053353579588020e+01 0.000000000000000000e+00
-3.054720795271431477e+00 1.535455324639017682e+00 -8.319710326123529853e+01 0.000000000000000000e+00
-3.452378413316013805e+00 2.299145959322923538e-01 -8.317212467442189450e+01 0.000000000000000000e+00
-3.174836560449515677e+00 1.194385640519424197e-01 -8.315109279049551105e+01 0.000000000000000000e+00
-3.149565704057114335e+00 1.206809291320109168e+00 -8.307794177839738836e+01 0.000000000000000000e+00
-2.985125539923914939e+00 1.786447720770271141e+00 -8.303215639619202193e+01 0.000000000000000000e+00
-3.463847553832101411e+00 1.422194765735729782e-01 -8.302219078544558784e+01 0.000000000000000000e+00
-2.424488760051410008e+00 1.930578920526125453e+00 -8.299937585251115024e+01 0.000000000000000000e+00
-3.035670767296889672e+00 1.600242499570014632e+00 -8.292940893253029344e+01 0.000000000000000000e+00
-3.391517418977761711e+00 3.682534623964173193e-02 -8.292703055786887489e+01 0.000000000000000000e+00
-2.419727152607866749e+00 1.959807253598626842e+00 -8.292587742184954891e+01 0.000000000000000000e+00
-2.984762571664786091e+00 1.784925141455519393e+00 -8.282047166523437909e+01 0.000000000000000000e+00
-3.269909786373297766e+00 6.554315443273883712e-02 -8.267930307558552272e+01 0.000000000000000000e+00
-3.055619052811231029e+00 1.524166960554004913e+00 -8.255281873327066933e+01 0.000000000000000000e+00
-3.398761860112339939e+00 4.089373227609954808e-02 -8.253110976770861384e+01 0.000000000000000000e+00
-2.993771915446734155e+00 1.747625844660432026e+00 -8.252723254869184188e+01 0.000000000000000000e+00
-3.209832617617838668e+00 1.002924217354860481e+00 -8.251238522749642357e+01 0.000000000000000000e+00
-2.717958626769215957e+00 8.072215967772110590e-01 -8.237099634882670784e+01 0.000000000000000000e+00
-3.366391820157962123e+00 5.137673047266372306e-01 -8.232289743976713225e+01 0.000000000000000000e+00
-2.963748718603935295e+00 3.408669049168446818e-01 -8.231158666743598928e+01 0.000000000000000000e+00
-2.563814714691612373e+00 1.291756792618392380e+00 -8.217000995385936335e+01 0.000000000000000000e+00
-2.906781116413354127e+00 4.257645053626448739e-01 -8.215949012921066696e+01 0.000000000000000000e+00
-3.456960031938179245e+00 1.177541044823535721e-01 -8.210537874241808254e+01 0.000000000000000000e+00
-2.572551457649051798e+00 1.262183711838881894e+00 -8.191121797644902358e+01 0.000000000000000000e+00
-3.134639042890350780e+00 1.570664938550888623e-01 -8.186618857890985623e+01 0.000000000000000000e+00
-2.424123720062788756e+00 1.957566441172962746e+00 -8.186527356300163660e+01 0.000000000000000000e+00
-2.556608023154831155e+00 1.324610344928240036e+00 -8.179997472329554853e+01 0.000000000000000000e+00
-2.654472223212920312e+00 9.898733120224050275e-01 -8.167720264417530984e+01 0.000000000000000000e+00
-2.674705043908426561e+00 9.313052141919535565e-01 -8.159830391100734914e+01 0.000000000000000000e+00
-2.948479456926739850e+00 3.669865403792570424e-01 -8.150841837919688260e+01 0.000000000000000000e+00
-3.135820829723050984e+00 1.234327439569276263e+00 -8.148852297421132107e+01 0.000000000000000000e+00
-3.303835961326401449e+00 6.962386703978270530e-01 -8.144218537541479463e+01 0.000000000000000000e+00
-2.467639484521888971e+00 1.729417422908148039e+00 -8.136571780472573323e+01 0.000000000000000000e+00
-2.495152254086114407e+00 1.594854155221536063e+00 -8.134938867471575463e+01 0.000000000000000000e+00
-3.166631974807339045e+00 1.130166049267166350e+00 -8.134153860978278772e+01 0.000000000000000000e+00
-2.497343581340417007e+00 1.584922611106470258e+00 -8.133010500515226227e+01 0.000000000000000000e+00
-3.097184627090299180e+00 1.934299051046882711e-01 -8.126396655759438659e+01 0.000000000000000000e+00
-3.247354578983532747e+00 8.401614396305001620e-02 -8.122421428162982693e+01 0.000000000000000000e+00
-3.430623730367963198e+00 2.827803280692188226e-01 -8.119183727802689532e+01 0.000000000000000000e+00
-3.451203368680200168e+00 1.695785809581936976e-01 -8.118289367633738607e+01 0.000000000000000000e+00
-2.828241821754073460e+00 5.707077983207312633e-01 -8.117624657379235487e+01 0.000000000000000000e+00
-3.446892408866789381e+00 2.030853011622153481e-01 -8.112647449493417184e+01 0.000000000000000000e+00
-3.007072975480513666e+00 1.679456182583033641e+00 -8.107918672204505128e+01 0.000000000000000000e+00
-3.450848919892585798e+00 1.547901037865066776e-01 -8.099417817732796721e+01 0.000000000000000000e+00
-2.786242138654186462e+00 6.585763785822312810e-01 -8.096823906215524858e+01 0.000000000000000000e+00
-3.449642744486957291e+00 1.718378726697901149e-01 -8.095135805140577645e+01 0.000000000000000000e+00
-3.417914117545092889e+00 3.267240702993428059e-01 -8.093866264768877272e+01 0.000000000000000000e+00
-3.137466480662934654e+00 1.221820631264432411e+00 -8.089818945531837358e+01 0.000000000000000000e+00
-2.675361881936208608e+00 9.368531133969107971e-01 -8.086444430017775176e+01 0.000000000000000000e+00
-2.680010751436789018e+00 9.241469080549234993e-01 -8.080797021341192021e+01 0.000000000000000000e+00
-3.271710531345674244e+00 7.482884611147649911e-02 -8.076675947591826343e+01 0.000000000000000000e+00
-3.221455880405211136e+00 9.461018975468841186e-01 -8.076163088464292628e+01 0.000000000000000000e+00
-3.136358130588959625e+00 1.222976198392697889e+00 -8.068297946617877869e+01 0.000000000000000000e+00
-3.435194034886546621e+00 2.526092498234436823e-01 -8.067246802367634473e+01 0.000000000000000000e+00
-3.051370958852143378e+00 1.514048733637074484e+00 -8.057515720025079986e+01 0.000000000000000000e+00
-3.026688942096289026e+00 2.713053061457939563e-01 -8.056683896461075278e+01 0.000000000000000000e+00
-3.422181148341337575e+00 3.030980131146856493e-01 -8.048707144081367915e+01 0.000000000000000000e+00
-2.448220697888061181e+00 1.851721760355926172e+00 -8.041681003470256428e+01 0.000000000000000000e+00
-2.476694167252810885e+00 1.701692548635985514e+00 -8.039884106748661452e+01 0.000000000000000000e+00
-3.293992668979992988e+00 7.142763988221098037e-01 -8.034806505764549911e+01 0.000000000000000000e+00
-2.721387583891280659e+00 8.171859719694702928e-01 -8.031707008023374783e+01 0.000000000000000000e+00
-2.967109674680752818e+00 1.815317222628445304e+00 -8.028420155464721120e+01 0.000000000000000000e+00
-3.118971520552431542e+00 1.790522708433291976e-01 -8.021447370468800386e+01 0.000000000000000000e+00
-2.499676955572679660e+00 1.593209321735141515e+00 -8.020965223337017846e+01 0.000000000000000000e+00
-3.263311167703399462e+00 8.076791199838341262e-01 -8.018251935770589967e+01 0.000000000000000000e+00
-3.304122498912912320e+00 6.623923518480351325e-02 -8.011762302739344932e+01 0.000000000000000000e+00
-3.000487849754294167e+00 3.055918075422686675e-01 -8.010707055638124530e+01 0.000000000000000000e+00
-3.239289577404179443e+00 8.820817004151735308e-01 -8.009844124294485823e+01 0.000000000000000000e+00
-3.408106708803224194e+00 3.459810416245621134e-01 -7.993566431650418735e+01 0.000000000000000000e+00
-3.181142583412406744e+00 1.065995137005429472e+00 -7.990280998916611566e+01 0.000000000000000000e+00
-3.006419731304990073e+00 1.665032983118185150e+00 -7.983417470008606642e+01 0.000000000000000000e+00
-3.425028095973624342e+00 2.772903382506523018e-01 -7.974261218189195688e+01 0.000000000000000000e+00
-3.118440153541154114e+00 1.271359543625276256e+00 -7.969545355567078104e+01 0.000000000000000000e+00
-2.769591279204492995e+00 7.064580538357652095e-01 -7.964844631823100940e+01 0.000000000000000000e+00
-3.382427090603562725e+00 4.287520474939097159e-01 -7.961892675660013197e+01 0.000000000000000000e+00
-3.322140700482493436e+00 6.187765079534448542e-01 -7.961160695062963555e+01 0.000000000000000000e+00
-3.350487079345660923e+00 6.028201313622405522e-02 -7.957245371979101378e+01 0.000000000000000000e+00
-2.731496247314781911e+00 7.985326843421962639e-01 -7.955728379986223331e+01 0.000000000000000000e+00
-2.715643935276095267e+00 8.396025152474931863e-01 -7.951658871550657182e+01 0.000000000000000000e+00
-3.324608276621146885e+00 6.098901697435830105e-01 -7.950624319447069865e+01 0.000000000000000000e+00
-2.612013359551338176e+00 1.151541421293489353e+00 -7.948707814004004035e+01 0.000000000000000000e+00
-2.599631499230048881e+00 1.195150405334027166e+00 -7.946352282226999364e+01 0.000000000000000000e+00
-2.602725485791093085e+00 1.184767697872972647e+00 -7.941802916291783276e+01 0.000000000000000000e+00
-3.407936889318373463e+00 7.522763697305631658e-02 -7.930644736858619126e+01 0.000000000000000000e+00
-2.475229262486734694e+00 1.730308183162536873e+00 -7.929882725807641464e+01 0.000000000000000000e+00
-3.239513497786773222e+00 8.716139376041968090e-01 -7.924350467229385231e+01 0.000000000000000000e+00
-3.425330681173165193e+00 2.642873767232368221e-01 -7.921103429365882675e+01 0.000000000000000000e+00
-3.252998625073237449e+00 8.280416835466326564e-01 -7.913976131688616533e+01 0.000000000000000000e+00
-2.946789249163375146e+00 3.843780629360484813e-01 -7.909659050588049922e+01 0.000000000000000000e+00
-2.690631972933755556e+00 9.115964625603852900e-01 -7.909113554196633800e+01 0.000000000000000000e+00
-3.438244497233150287e+00 1.545948647841830503e-01 -7.908470556822442177e+01 0.000000000000000000e+00
-3.204253319849401649e+00 9.813031247727570516e-01 -7.903759280211917826e+01 0.000000000000000000e+00
-2.454925682474508264e+00 1.844444759160661418e+00 -7.902158833640854141e+01 0.000000000000000000e+00
-2.537398208037122682e+00 1.444016741707913720e+00 -7.901313324792900517e+01 0.000000000000000000e+00
-2.651609245490708755e+00 1.027777341742006634e+00 -7.900234026944204402e+01 0.000000000000000000e+00
-3.322806716349023137e+00 6.085914877349200003e-01 -7.892839832653100984e+01 0.000000000000000000e+00
-2.914987297993860249e+00 1.990602869277312337e+00 -7.890928144668831123e+01 0.000000000000000000e+00
-2.725753203586102291e+00 8.194319486375714057e-01 -7.888084633096684684e+01 0.000000000000000000e+00
-3.357049953229823025e+00 5.007232870423741211e-01 -7.888008093211718119e+01 0.000000000000000000e+00
-2.914033686521294797e+00 4.360705194151296427e-01 -7.881109714243888220e+01 0.000000000000000000e+00
-2.607923828617286333e+00 1.174944333267912810e+00 -7.875404709424600469e+01 0.000000000000000000e+00
-3.251252769405684084e+00 9.622389071429085505e-02 -7.862249525569822595e+01 0.000000000000000000e+00
-2.953540999651629750e+00 1.841740382766377193e+00 -7.861747528945446106e+01 0.000000000000000000e+00
-3.416668046973343031e+00 2.850793134316859656e-01 -7.841490666920489616e+01 0.000000000000000000e+00
-2.537538227907667476e+00 1.455212673661718137e+00 -7.827138195737504134e+01 0.000000000000000000e+00
-2.790057505874201205e+00 6.724168668066407006e-01 -7.826080741409697339e+01 0.000000000000000000e+00
-2.622340921760142329e+00 1.131982714527360656e+00 -7.822063852611194079e+01 0.000000000000000000e+00
-2.500722131290799677e+00 1.623879400567805220e+00 -7.821447081644998889e+01 0.000000000000000000e+00
-2.930743284878712274e+00 1.920661828494051537e+00 -7.820863566076710072e+01 0.000000000000000000e+00
-3.189249351413576239e+00 1.349030803994506200e-01 -7.819948541221734217e+01 0.000000000000000000e+00
-2.517040766721505562e+00 1.548930067549574741e+00 -7.811339208441046367e+01 0.000000000000000000e+00
-3.348670577694495165e+00 5.170865029354346776e-01 -7.808432176759740173e+01 0.000000000000000000e+00
-2.790052029067362493e+00 6.747219224060361231e-01 -7.798764866081867808e+01 0.000000000000000000e+00
-3.111227772253928769e+00 1.274198017643565439e+00 -7.794993362902195599e+01 0.000000000000000000e+00
-3.113970841128994138e+00 1.264150976349740052e+00 -7.788600486014848912e+01 0.000000000000000000e+00
-2.978633980814790139e+00 1.737860192289303995e+00 -7.781057437105684471e+01 0.000000000000000000e+00
-2.660848411278440739e+00 1.013157008890911870e+00 -7.776960880573810186e+01 0.000000000000000000e+00
-3.425248934180677551e+00 1.311997675425602417e-01 -7.775196468168638830e+01 0.000000000000000000e+00
-2.519925884629543145e+00 1.543268248785388153e+00 -7.767861077157303384e+01 0.000000000000000000e+00
-2.652111686451294137e+00 1.042828615046303753e+00 -7.754952815056543614e+01 0.000000000000000000e+00
-3.371095607698593177e+00 7.859365575358057132e-02 -7.743372759921467718e+01 0.000000000000000000e+00
-2.456341155077354177e+00 1.873107387279758340e+00 -7.737569043230647026e+01 0.000000000000000000e+00
-3.317038625479385328e+00 8.039211482969554901e-02 -7.735466379697336947e+01 0.000000000000000000e+00
-2.886319054460376066e+00 4.921919809156957148e-01 -7.733135641187018905e+01 0.000000000000000000e+00
-3.331523008506604100e+00 5.613339341481085043e-01 -7.730532066641811184e+01 0.000000000000000000e+00
-3.055300530620779220e+00 1.455701283356158671e+00 -7.715359988200503949e+01 0.000000000000000000e+00
-2.512415384331839530e+00 1.587524754687979822e+00 -7.715283316112842726e+01 0.000000000000000000e+00
-2.696462874735258808e+00 9.174532929368194312e-01 -7.694765037507858096e+01 0.000000000000000000e+00
-3.166119004229942746e+00 1.079279389819644441e+00 -7.690491607267750851e+01 0.000000000000000000e+00
-3.414914885991790605e+00 1.239547982800485726e-01 -7.687431494526620668e+01 0.000000000000000000e+00
-3.326807381008269893e+00 8.237086450540546945e-02 -7.684049837407945915e+01 0.000000000000000000e+00
-3.385441093742294960e+00 3.765282195354898165e-01 -7.681284541233137020e+01 0.000000000000000000e+00
-2.698659953791249233e+00 9.133691456926228414e-01 -7.674973251277052100e+01 0.000000000000000000e+00
-3.082329434519134992e+00 1.356876666488052940e+00 -7.672781229082869459e+01 0.000000000000000000e+00
-2.477894658260672678e+00 1.769754051016727336e+00 -7.668654974751973441e+01 0.000000000000000000e+00
-3.150012938916062044e+00 1.724434736872821894e-01 -7.666285870364293942e+01 0.000000000000000000e+00
-3.381801721457648124e+00 3.866606454999217402e-01 -7.663829348626541105e+01 0.000000000000000000e+00
-3.245226683076273488e+00 1.110992836919023619e-01 -7.658825536624692631e+01 0.000000000000000000e+00
-3.031725615763791293e+00 1.529330612969859615e+00 -7.649109530997444040e+01 0.000000000000000000e+00
-3.009601922952589881e+00 1.607161537778179161e+00 -7.645415331761583388e+01 0.000000000000000000e+00
-2.862241128240174515e+00 5.418463810886969823e-01 -7.642232465756958959e+01 0.000000000000000000e+00
-3.322133945523603860e+00 5.779438861252306214e-01 -7.628819418357713289e+01 0.000000000000000000e+00
-2.879742526313245676e+00 5.117214636689817464e-01 -7.622877319028501120e+01 0.000000000000000000e+00
-2.927072561393337935e+00 4.334512267987604694e-01 -7.617959443625289850e+01 0.000000000000000000e+00
-3.381775759884266375e+00 3.780729917178284882e-01 -7.611529630941799951e+01 0.000000000000000000e+00
-2.763273447680231865e+00 7.527205626675201877e-01 -7.608776270351117432e+01 0.000000000000000000e+00
-2.647925530475292888e+00 1.074112729984017856e+00 -7.604289075580049939e+01 0.000000000000000000e+00
-2.680529597355314486e+00 9.734996609667261325e-01 -7.602288817014905931e+01 0.000000000000000000e+00
-2.473585438530256031e+00 1.809683651310581176e+00 -7.592476686895739135e+01 0.000000000000000000e+00
-2.766861910855740625e+00 7.462110503159113950e-01 -7.586989612302258479e+01 0.000000000000000000e+00
-2.545606001981101763e+00 1.459932420970132094e+00 -7.586164621727229473e+01 0.000000000000000000e+00
-3.372175410140907825e+00 4.074411903052901907e-01 -7.582332161831422468e+01 0.000000000000000000e+00
-3.142463226173177304e+00 1.837892409488669498e-01 -7.575494250342092073e+01 0.000000000000000000e+00
-2.942098471043668617e+00 1.841113407581826511e+00 -7.572870357098452132e+01 0.000000000000000000e+00
-2.690549939007838898e+00 9.476512067660852745e-01 -7.571068539354092763e+01 0.000000000000000000e+00
-2.720650976227640516e+00 8.647852733881991050e-01 -7.563275697241516582e+01 0.000000000000000000e+00
-3.103874549371202551e+00 1.265915146333615127e+00 -7.534315133242111528e+01 0.000000000000000000e+00
-2.745802585748088998e+00 8.026532285158186619e-01 -7.533083207428984451e+01 0.000000000000000000e+00
-2.591539830293688507e+00 1.281573863075117892e+00 -7.532603986214897418e+01 0.000000000000000000e+00
