CurlyM	omega_m	logL
-2.15412934692299007367e+00	7.25001737915793031952e-01       -4.329275e+02
-2.29670741786343235447e+00	4.12838314525687477552e-01       -4.313777e+02
-2.29634447234838789953e+00	4.16222105379101758871e-01       -4.301390e+02
-2.49299060750857348623e+00	1.08803703828754372296e-01       -4.300939e+02
-2.11363240759393455903e+00	8.41479685586090653260e-01       -4.300509e+02
-2.53892033869669031532e+00	5.50444628914408540243e-02       -4.296161e+02
-2.43303374285753992723e+00	1.91067698817455167148e-01       -4.288279e+02
-2.40330432800522642012e+00	2.38881278475313513221e-01       -4.266925e+02
-2.00596882354679095783e+00	1.18888292514454052551e+00       -4.265107e+02
-2.33091115956836958389e+00	3.64305700423569245316e-01       -4.242966e+02
-2.15058756191021682724e+00	7.71346170191403279759e-01       -4.202382e+02
-2.05748556679904925915e+00	1.04219926393438000467e+00       -4.200323e+02
-2.10121356834211425735e+00	9.11196033128323201744e-01       -4.193870e+02
-2.30604088582328836665e+00	4.29969503205083647401e-01       -4.154642e+02
-2.24241485455987277220e+00	5.69592292348558570936e-01       -4.125342e+02
-2.17836758018011167337e+00	7.29258926940591911681e-01       -4.101314e+02
-2.30946378391835249744e+00	4.35404778127402414256e-01       -4.101136e+02
-2.56651864834788367986e+00	5.15945670743480702680e-02       -4.091817e+02
-2.08634445146611291477e+00	9.95563193894608344792e-01       -4.078301e+02
-2.27693591420028429440e+00	5.10967644662972397818e-01       -4.060813e+02
-2.50302926465387809429e+00	1.33531558970022279365e-01       -4.052881e+02
-2.02513207271145878607e+00	1.21744569313513673059e+00       -4.026080e+02
-2.39859452386219507147e+00	2.93879137445629268210e-01       -4.012891e+02
-2.28422530870010698223e+00	5.08237457767148348431e-01       -4.009691e+02
-2.12532950225590555604e+00	9.12817915697282877829e-01       -3.979975e+02
-2.28543518682765167682e+00	5.19630050637689744342e-01       -3.953784e+02
-2.19763014735520112453e+00	7.26820001873699883532e-01       -3.944377e+02
-2.45339345536478159460e+00	2.26951149447376099300e-01       -3.910861e+02
-2.05159388532862774213e+00	1.18476913340258427354e+00       -3.880510e+02
-2.04577875014384069630e+00	1.20720281483350522223e+00       -3.875189e+02
-2.17268575203504754612e+00	8.21633395090390794557e-01       -3.852058e+02
-2.29324136946425038985e+00	5.31539004377747370533e-01       -3.841761e+02
-2.23199041298486822171e+00	6.74418733151635030332e-01       -3.832239e+02
-2.45026112051196554020e+00	2.50077943685318770939e-01       -3.812701e+02
-2.42136421462915452096e+00	2.98023036419118092510e-01       -3.804045e+02
-2.09768762334613478870e+00	1.06911392629826851319e+00       -3.784292e+02
-2.41758378301372323094e+00	3.11317412258841463846e-01       -3.769969e+02
-2.05066973011820019579e+00	1.23681933670040034023e+00       -3.764300e+02
-2.60024264717961939297e+00	6.09687165794701169119e-02       -3.754645e+02
-3.48906207555117209296e+00	1.90644661141898952295e+00       -3.745725e+02
-2.29577728638375688774e+00	5.64811708827009484324e-01       -3.695416e+02
-2.06036854648202627516e+00	1.23323675203449267812e+00       -3.692697e+02
-2.06649827597466106965e+00	1.21923099263321121910e+00       -3.674909e+02
-2.02622660902341644729e+00	1.37108732760368656756e+00       -3.666249e+02
-2.02696778751701556232e+00	1.36906871878907221429e+00       -3.664512e+02
-2.01289296964033637138e+00	1.42748498964214620699e+00       -3.656458e+02
-2.54493227809735866884e+00	1.43364519578044913306e-01       -3.655476e+02
-2.07225472700420398908e+00	1.21959084417828500513e+00       -3.627211e+02
-2.30936458773735608929e+00	5.54476414745297518927e-01       -3.623551e+02
-2.04104838245371933425e+00	1.34275967770401249979e+00       -3.606501e+02
-3.47619663033612003034e+00	1.88358131653705473951e+00       -3.597931e+02
-2.01364748584542274656e+00	1.45700022285832542224e+00       -3.590115e+02
-2.64087229827142166982e+00	4.25369085752272668710e-02       -3.572609e+02
-2.06058942724410210090e+00	1.28893725464565322980e+00       -3.565721e+02
-3.45548636719425772412e+00	1.95414976328114042836e+00       -3.564615e+02
-2.28552848811112419014e+00	6.26909729343061550288e-01       -3.557960e+02
-2.16239648752756341565e+00	9.66711845975226302663e-01       -3.523952e+02
-3.49512226410048709724e+00	1.76374720838847354187e+00       -3.519060e+02
-2.39839004618414453063e+00	4.05872481846447641374e-01       -3.498881e+02
-2.22762502772641646231e+00	7.94611022396228050546e-01       -3.485753e+02
-2.47577643558087157061e+00	2.76220009335361615932e-01       -3.479691e+02
-3.47480280286792542199e+00	1.81776417948903046273e+00       -3.462356e+02
-2.58119756904420061261e+00	1.30310440218584400185e-01       -3.455729e+02
-2.38031961625162802321e+00	4.51893083006240314781e-01       -3.453005e+02
-2.26647417235543713332e+00	7.08452980073437932340e-01       -3.441909e+02
-2.32249701381604944928e+00	5.77067460744838611753e-01       -3.438527e+02
-2.28735516175647024539e+00	6.59635159222017097846e-01       -3.434385e+02
-3.45187670526482603961e+00	1.89668450831859081163e+00       -3.430363e+02
-2.04046836406945963915e+00	1.43384220527020911362e+00       -3.423397e+02
-2.63083899190397918488e+00	7.84125596433934840546e-02       -3.406356e+02
-3.48186092609742381399e+00	1.75861505445166454997e+00       -3.405134e+02
-2.58843824856842896764e+00	1.31812442589605005594e-01       -3.392883e+02
-2.03917989098534846448e+00	1.45477632033226411679e+00       -3.392302e+02
-2.07749686317182513662e+00	1.30784840466645402302e+00       -3.391248e+02
-2.02017612641746868718e+00	1.54285353000856995109e+00       -3.372258e+02
-2.18767345325329642947e+00	9.53944358707537465314e-01       -3.358346e+02
-2.31173701066399228665e+00	6.33260426841035783951e-01       -3.331569e+02
-3.45955450418559928849e+00	1.81075549906599198025e+00       -3.331011e+02
-2.56720596855033322825e+00	1.77013557120114684018e-01       -3.296522e+02
-2.30886754896234380752e+00	6.52060655935995603372e-01       -3.292618e+02
-2.02182437649073820651e+00	1.58018537769578548691e+00       -3.291226e+02
-3.48000966886598339656e+00	1.70334239415156862840e+00       -3.285608e+02
-2.11251910613999349664e+00	1.24019212409654944196e+00       -3.264432e+02
-2.03804991477170638348e+00	1.52755172250289472657e+00       -3.263203e+02
-2.48530526201927859375e+00	3.07758167389061254582e-01       -3.260862e+02
-2.01449191140570782466e+00	1.62909170898317801068e+00       -3.260295e+02
-2.46854455681153517332e+00	3.44822698550134587592e-01       -3.222878e+02
-2.33837650080350867299e+00	6.08526167911414006539e-01       -3.210338e+02
-2.13423820843348099885e+00	1.18978827058839842223e+00       -3.208131e+02
-3.47731794445579689423e+00	1.67055421589781261105e+00       -3.202995e+02
-3.49761712309661287890e+00	1.58635218567935409872e+00       -3.193969e+02
-2.08720967454246109085e+00	1.36995648121845103873e+00       -3.190415e+02
-2.62844890474006653847e+00	1.17527508753664133856e-01       -3.185428e+02
-2.13169879717506649541e+00	1.21207103795166193372e+00       -3.179179e+02
-2.36596103418111924910e+00	5.56688493753302537925e-01       -3.177534e+02
-2.21007339747052711232e+00	9.60744841741687505277e-01       -3.169985e+02
-2.16129547064146620983e+00	1.11758161326294103155e+00       -3.164321e+02
-2.05657527120350458461e+00	1.51609458278385522689e+00       -3.144542e+02
-2.36539453095041185549e+00	5.70191918725221347231e-01       -3.136063e+02
-2.60831707789644484663e+00	1.51985689051832961738e-01       -3.135116e+02
-2.27442369934449351021e+00	7.96153507640918078891e-01       -3.122276e+02
-2.56531689251913741501e+00	2.15521394244083341896e-01       -3.112091e+02
-2.07271385696303589441e+00	1.46994305563067118037e+00       -3.108721e+02
-2.32940006286317791151e+00	6.66783612294663319275e-01       -3.092567e+02
-2.73436140113345782510e+00	1.72755268978654896728e-02       -3.081095e+02
-2.20614711101192018106e+00	1.00966151504200651878e+00       -3.080119e+02
-2.02060212918002779503e+00	1.71584786092787355827e+00       -3.068694e+02
-2.00583618339871705416e+00	1.78426422488002955902e+00       -3.067680e+02
-2.22625449144455922479e+00	9.54732764895347640888e-01       -3.064516e+02
-2.38793906490523077935e+00	5.44558056499755416269e-01       -3.056986e+02
-2.69421305223017926167e+00	6.49358274237406968288e-02       -3.042845e+02
-2.67138890394412475970e+00	9.06964859938927947525e-02       -3.042762e+02
-2.07476184612716263445e+00	1.49825959421310983544e+00       -3.042339e+02
-2.04933903995888266891e+00	1.60565307678157642712e+00       -3.041151e+02
-2.27301635139909263827e+00	8.36619315482060588174e-01       -3.022887e+02
-2.60005755898479051780e+00	1.85247974744372739808e-01       -3.018692e+02
-2.54658545116576418010e+00	2.64771271336750491088e-01       -3.011834e+02
-2.19570710545849756556e+00	1.07352514462416137597e+00       -3.009021e+02
-3.43990926722716849895e+00	1.71439992547008168700e+00       -3.008214e+02
-2.07452142054862687104e+00	1.52023081937601345359e+00       -3.005183e+02
-2.06769891132990046856e+00	1.55130077519759135285e+00       -3.000594e+02
-2.45075675163568718062e+00	4.37842753873072920712e-01       -2.982267e+02
-3.48637499973707720713e+00	1.51851778851294483275e+00       -2.980454e+02
-2.72110018512339513208e+00	4.78434938332166631580e-02       -2.968891e+02
-3.43496649389356445425e+00	1.71233112079937122019e+00       -2.968861e+02
-2.09613905021161572861e+00	1.45293758441296239070e+00       -2.968415e+02
-2.10698174421736128537e+00	1.41516244931928447670e+00       -2.958928e+02
-2.31768958612518405360e+00	7.43499002146077558884e-01       -2.953103e+02
-3.48688967868794241767e+00	1.49479999520035189420e+00       -2.938856e+02
-2.19747416234323411643e+00	1.09960223119758038202e+00       -2.938385e+02
-2.49622101026868303819e+00	3.66705097076597041905e-01       -2.933554e+02
-2.08560421727782996371e+00	1.51728555298852985089e+00       -2.930468e+02
-3.44377634758359807421e+00	1.65399261258905694305e+00       -2.926746e+02
-2.10167142693704533940e+00	1.45458391319139956899e+00       -2.925729e+02
-2.50408594801254924533e+00	3.55154794456287836724e-01       -2.924565e+02
-2.49703183354167013164e+00	3.68259049588750220217e-01       -2.921740e+02
-3.37848728688116972663e+00	1.91164578201885859698e+00       -2.911640e+02
-2.17680416238373908300e+00	1.19436038296779667434e+00       -2.886089e+02
-2.13161463993198196931e+00	1.36613794593440252001e+00       -2.873234e+02
-3.39917004420362678374e+00	1.80219082662083374125e+00       -2.872097e+02
-2.21659048441512451788e+00	1.07145186641834921915e+00       -2.863533e+02
-2.73355687836158267601e+00	5.26821399307982538018e-02       -2.856946e+02
-2.65935702912146254562e+00	1.40218067296703857716e-01       -2.847942e+02
-2.40256383955531749308e+00	5.79392164026116152087e-01       -2.839156e+02
-2.07675517345719651274e+00	1.60989568855814546566e+00       -2.838044e+02
-2.06712665949807217203e+00	1.65403357457179556178e+00       -2.834708e+02
-2.05577620008116568329e+00	1.71181194485901277957e+00       -2.823720e+02
-3.48526712623987089401e+00	1.43640953705826768250e+00       -2.816123e+02
-2.43949164727802525476e+00	5.09196501640687970713e-01       -2.810390e+02
-2.05303655272351015526e+00	1.73468972248601716046e+00       -2.807821e+02
-2.27693085503945402692e+00	9.13553372743126979039e-01       -2.800933e+02
-3.49188616029098319871e+00	1.40316534116362490181e+00       -2.798934e+02
-2.43776812248134788774e+00	5.16548586425566003122e-01       -2.797842e+02
-2.06368441009635450456e+00	1.69323060273787451280e+00       -2.797375e+02
-2.06894275182657505496e+00	1.67357425558092476336e+00       -2.791381e+02
-2.03252079162374066357e+00	1.84312860071285444796e+00       -2.789619e+02
-2.25322166625886799451e+00	9.89254172180703772455e-01       -2.789531e+02
-2.20061033236989223028e+00	1.16437157594959783680e+00       -2.779674e+02
-2.53360304804610381169e+00	3.41338142615513095990e-01       -2.776912e+02
-2.10892433848409854846e+00	1.51119386750661899299e+00       -2.776682e+02
-3.37044950301446721852e+00	1.86087092517746377496e+00       -2.771259e+02
-2.15881816437969398237e+00	1.31917504080841441194e+00       -2.769511e+02
-2.57028243488522978311e+00	2.83121315152795927084e-01       -2.768776e+02
-2.37921287556584992728e+00	6.59887086741764883335e-01       -2.758348e+02
-3.41745904840582470641e+00	1.66258952310779961614e+00       -2.757711e+02
-2.73049115120697827308e+00	7.48344084389383212841e-02       -2.745081e+02
-2.07089409565305970773e+00	1.69927956484311826202e+00       -2.738444e+02
-2.37098127701790017952e+00	6.87254299847631089371e-01       -2.736925e+02
-2.11823183238639289883e+00	1.50063269314102032403e+00       -2.730197e+02
-2.38962635966141867527e+00	6.53426084599446954648e-01       -2.705733e+02
-2.23378609442413100794e+00	1.09042619412736074835e+00       -2.703136e+02
-2.23595455079137650500e+00	1.09429847304896687987e+00       -2.680254e+02
-2.24523406004029046912e+00	1.06916530370396367644e+00       -2.669656e+02
-2.14760795514909208492e+00	1.42592107066998474707e+00       -2.656308e+02
-3.41244713777837382906e+00	1.62312833378967491527e+00       -2.654975e+02
-2.63771305091064434123e+00	2.08925721290980526135e-01       -2.652849e+02
-2.17840741164082540848e+00	1.30996317463974820683e+00       -2.652257e+02
-2.32172289201004478087e+00	8.49025127325005790624e-01       -2.649239e+02
-2.16274866397579090815e+00	1.37437971452506291214e+00       -2.643166e+02
-3.31967075319973181635e+00	1.99372019326185712096e+00       -2.640441e+02
-2.47138341567566666157e+00	4.97270117547074508302e-01       -2.633952e+02
-2.55687251177385288514e+00	3.40864495437771641839e-01       -2.624425e+02
-2.74448566603810562015e+00	8.21946402785711793815e-02       -2.615978e+02
-2.05386663377344547143e+00	1.86750648604440572242e+00       -2.611155e+02
-2.81782243750114647085e+00	8.25722417838817279723e-03       -2.609899e+02
-2.66228934413659423797e+00	1.86775737617450837691e-01       -2.598562e+02
-2.69986370693267119236e+00	1.38832183799831421211e-01       -2.594525e+02
-2.43168145248035827422e+00	6.02603428433875043524e-01       -2.571544e+02
-2.73312064117628983340e+00	1.05320986423229553952e-01       -2.561090e+02
-2.65457764495732639887e+00	2.06101691979249934672e-01       -2.558612e+02
-3.36224779811100304983e+00	1.76395443119293626744e+00       -2.557488e+02
-2.36399356230104773502e+00	7.73924326717059574143e-01       -2.553200e+02
-3.43302858065485860806e+00	1.48271966016004519417e+00       -2.546409e+02
-2.31557186307859996788e+00	9.12950943470258957646e-01       -2.540036e+02
-2.19611269374186823811e+00	1.30741892819848892771e+00       -2.538650e+02
-2.27972877893959502416e+00	1.02262410338213882710e+00       -2.536695e+02
-2.71031679061684460663e+00	1.37913448611416272760e-01       -2.534521e+02
-2.76335912884713374993e+00	7.62881807431843306233e-02       -2.533711e+02
-2.70016328733136434792e+00	1.51395497416793811674e-01       -2.530811e+02
-3.37255511939578545011e+00	1.70232686568710156472e+00       -2.524264e+02
-2.18496312713206330969e+00	1.35955274682852556012e+00       -2.521132e+02
-2.42366449611312662071e+00	6.39100777889483051553e-01       -2.519843e+02
-2.42031636323988497139e+00	6.47174926508905179467e-01       -2.519166e+02
-3.46868978072569111859e+00	1.33763315536797855465e+00       -2.518926e+02
-3.34843457130146715528e+00	1.79364567558002963032e+00       -2.515157e+02
-2.25704985021749404694e+00	1.10930496510767206964e+00       -2.508895e+02
-2.08687981951592771424e+00	1.78749702806781063380e+00       -2.504514e+02
-2.76538284525064170793e+00	8.24206689255663066396e-02       -2.488287e+02
-2.04949531162077880353e+00	1.98560807840516329037e+00       -2.485363e+02
-2.38019503450172864589e+00	7.58982735632882876686e-01       -2.484872e+02
-2.44309865574773343866e+00	6.08127377448909989255e-01       -2.481348e+02
-2.14129122004658656309e+00	1.56142623924451839912e+00       -2.479530e+02
-3.31429791518757799196e+00	1.91176229225147054080e+00       -2.479370e+02
-2.17746255183717973836e+00	1.41562911647184863639e+00       -2.475968e+02
-2.29310648932465177552e+00	1.01213576290969631266e+00       -2.471176e+02
-3.33141770557283667387e+00	1.82872810809366792562e+00       -2.460854e+02
-3.29317131575645127839e+00	1.98421760375159617062e+00       -2.453797e+02
-2.67802114178149075485e+00	1.97819067835534712074e-01       -2.450890e+02
-3.42997992589817046749e+00	1.43937166375575276156e+00       -2.450285e+02
-2.59118984082568815097e+00	3.29991354723546681527e-01       -2.447145e+02
-2.17325259761520550583e+00	1.45213562087040259918e+00       -2.443997e+02
-2.29897206953783816985e+00	1.01316503850639616502e+00       -2.431164e+02
-3.40596750921668434131e+00	1.51724707366060673763e+00       -2.430699e+02
-3.33327286773541375808e+00	1.80146674259753569736e+00       -2.430182e+02
-2.20940738725307816992e+00	1.32150454674167017188e+00       -2.427745e+02
-3.30076763660296101932e+00	1.93074886199525930230e+00       -2.422050e+02
-2.14761421420846065899e+00	1.57605243224040081351e+00       -2.416948e+02
-2.26322218473659830806e+00	1.13770898920343954686e+00       -2.413898e+02
-3.38026558486181727403e+00	1.60236287120064813116e+00       -2.409439e+02
-2.45157611312918977120e+00	6.14719902862916445230e-01       -2.408729e+02
-2.14911726340316011630e+00	1.57614143129142414423e+00       -2.407262e+02
-2.73808431834854504316e+00	1.32586568226564283091e-01       -2.393911e+02
-3.47091148608507360507e+00	1.25881591882659638060e+00       -2.388413e+02
-2.21182414821931461191e+00	1.33890965598319944263e+00       -2.382918e+02
-2.15834548285735117190e+00	1.55447774490682366633e+00       -2.381057e+02
-2.46993918228773745582e+00	5.84702750473467647296e-01       -2.377468e+02
-2.13920532615461134185e+00	1.64098855373172902716e+00       -2.375645e+02
-3.31897972280887154639e+00	1.82386800120145031734e+00       -2.374692e+02
-2.84945399447716418706e+00	2.01513819537264063375e-02       -2.354802e+02
-2.70082336421912660995e+00	1.90098291148827786001e-01       -2.348488e+02
-2.12885483157804156207e+00	1.70730324938060551432e+00       -2.347895e+02
-3.38746256338234008609e+00	1.53708435994678294101e+00       -2.346950e+02
-3.28344674754307330744e+00	1.95150034071595346319e+00       -2.344589e+02
-3.32850988380538037603e+00	1.76540939998438806136e+00       -2.344315e+02
-3.27802867899387395667e+00	1.97030891252791895418e+00       -2.338557e+02
-3.34602376356106079314e+00	1.68705957999295264038e+00       -2.330930e+02
-2.14039810038650735180e+00	1.67121842414559118595e+00       -2.325773e+02
-2.27334990600922459691e+00	1.15176992189492510832e+00       -2.323573e+02
-2.35768501834137378381e+00	8.92077154904699187732e-01       -2.316494e+02
-2.26802100343450829811e+00	1.17483544771957615360e+00       -2.314796e+02
-2.62794959397736027640e+00	3.09011268099443681123e-01       -2.301524e+02
-2.64479832181909335631e+00	2.82689774158609685717e-01       -2.300580e+02
-2.78248655772425212973e+00	9.97801427566173959605e-02       -2.299224e+02
-2.36230091823885279823e+00	8.87554169915039548044e-01       -2.297662e+02
-2.36282273167020395732e+00	8.89643699237337992614e-01       -2.289888e+02
-3.26847544532580291943e+00	1.97405542715563320222e+00       -2.285477e+02
-3.36466617596531358814e+00	1.58606054526527895376e+00       -2.285454e+02
-2.08259050316860738761e+00	1.98240808931456369280e+00       -2.282838e+02
-2.23538802103075839867e+00	1.31742057916933008599e+00       -2.271342e+02
-3.45797787711039683600e+00	1.23555534970492675306e+00       -2.265403e+02
-3.40393702914131957016e+00	1.42494993354617038861e+00       -2.261925e+02
-3.47896124652247484832e+00	1.16194004873711187464e+00       -2.261052e+02
-2.13947306939525727643e+00	1.72614723737970865436e+00       -2.257227e+02
-2.26657962930789924627e+00	1.21243231383699145987e+00       -2.257031e+02
-2.54267679221501419207e+00	4.76117448779268759296e-01       -2.250625e+02
-2.26809337295273083512e+00	1.21120365801591112209e+00       -2.249883e+02
-2.32746430771833168194e+00	1.01800087044247300483e+00       -2.242744e+02
-2.72412071146141521183e+00	1.83727931076281825185e-01       -2.241243e+02
-3.37127645832675115756e+00	1.53258079602176122691e+00       -2.239765e+02
-2.33506313406489640627e+00	9.96019165997072963847e-01       -2.239677e+02
-3.47740596756722730731e+00	1.15252663504491525970e+00       -2.234293e+02
-2.12326911610017532439e+00	1.82027914138627000540e+00       -2.234175e+02
-2.11684757672295775777e+00	1.86151736039163329117e+00       -2.221651e+02
-2.73192074041650911909e+00	1.79844400908379054016e-01       -2.213788e+02
-3.25402285862283813245e+00	1.98197803825876794903e+00       -2.209815e+02
-2.41016323224898387778e+00	7.98452842279702923456e-01       -2.203099e+02
-2.29713906222771058196e+00	1.13931554692632230896e+00       -2.199901e+02
-3.38863828095025176879e+00	1.44325618913964359713e+00       -2.199386e+02
-2.14393413109922459370e+00	1.75060973946722220340e+00       -2.198535e+02
-3.47437468034086238688e+00	1.14082193232180206799e+00       -2.194583e+02
-2.29896036210334209215e+00	1.15044343038677876478e+00       -2.169165e+02
-2.15673525616520977977e+00	1.71653102961707570984e+00       -2.166200e+02
-3.35204842298529559486e+00	1.54685533769934280279e+00       -2.147135e+02
-2.15355530403773398618e+00	1.75506235000761856568e+00       -2.135954e+02
-2.31311157384793597558e+00	1.12222574976513600475e+00       -2.134711e+02
-3.39870952982601348680e+00	1.35410152645595927012e+00       -2.112550e+02
-3.37871960385290925899e+00	1.42462330877244403027e+00       -2.110095e+02
-2.33694847429426610930e+00	1.06018692007593551274e+00       -2.105825e+02
-3.35662659174474953261e+00	1.50293792929724734364e+00       -2.105193e+02
-2.30551036447693746823e+00	1.16668897092829570994e+00       -2.102076e+02
-2.57578138431570824451e+00	4.61778865560966422787e-01       -2.099805e+02
-2.82026077295361066177e+00	9.85714742396520127166e-02       -2.099015e+02
-2.30685952998741283793e+00	1.16743035426002794708e+00       -2.092892e+02
