# CurlyM omega_m logL logPrior
-3.082150113323017138e+00 6.082561711345921829e-01 -4.629676163729444482e+01 0.000000000000000000e+00
-2.799562653299754622e+00 1.651283497180553228e+00 -4.626997277382607621e+01 0.000000000000000000e+00
-3.070972695346841252e+00 6.070057812334308522e-01 -4.625397053396451241e+01 0.000000000000000000e+00
-3.054503726971337763e+00 6.126563290502844428e-01 -4.623202934143221654e+01 0.000000000000000000e+00
-2.748840236218625943e+00 1.323334974979629264e+00 -4.618418637747883082e+01 0.000000000000000000e+00
-2.959415306510629673e+00 1.198628385434536980e+00 -4.617786144004413273e+01 0.000000000000000000e+00
-2.703621350879754637e+00 1.692652585768684048e+00 -4.606557331867002603e+01 0.000000000000000000e+00
-2.792709560732666407e+00 1.151740156869871301e+00 -4.603462766832077335e+01 0.000000000000000000e+00
-2.733800009518283058e+00 1.750510361430552608e+00 -4.602645819736887489e+01 0.000000000000000000e+00
-2.705297325969326927e+00 1.669419977286669576e+00 -4.598443691431742053e+01 0.000000000000000000e+00
-2.716510748820035737e+00 1.743027204651811157e+00 -4.598331028013111421e+01 0.000000000000000000e+00
-2.922702008067529000e+00 8.020428577695740691e-01 -4.595277259631573230e+01 0.000000000000000000e+00
-2.707475389056602122e+00 1.697641549433912322e+00 -4.594254247719603512e+01 0.000000000000000000e+00
-2.828669532134386433e+00 1.565078636581947347e+00 -4.592032635548053321e+01 0.000000000000000000e+00
-2.726042610315299708e+00 1.465735514961352903e+00 -4.589138898005321465e+01 0.000000000000000000e+00
-2.737520079599134792e+00 1.399813975939177446e+00 -4.586419363710704289e+01 0.000000000000000000e+00
-2.797270960189189637e+00 1.636657718496232761e+00 -4.584856091788712007e+01 0.000000000000000000e+00
-2.918195949933373612e+00 1.312918484353102322e+00 -4.584046909897778477e+01 0.000000000000000000e+00
-2.998412495582545301e+00 6.787395173550763161e-01 -4.583712258051678390e+01 0.000000000000000000e+00
-2.724044362459536295e+00 1.488154561969794898e+00 -4.579891914838990630e+01 0.000000000000000000e+00
-2.768744234467767296e+00 1.690400705406655879e+00 -4.579166212431803018e+01 0.000000000000000000e+00
-2.813195489078977207e+00 1.596205371043346588e+00 -4.576560830570493721e+01 0.000000000000000000e+00
-2.765901399221446955e+00 1.269850315212455172e+00 -4.574138552775945499e+01 0.000000000000000000e+00
-2.785663734428247995e+00 1.190523562709181249e+00 -4.572406311025878978e+01 0.000000000000000000e+00
-2.850171853919725162e+00 9.818441935439021773e-01 -4.570301271577627489e+01 0.000000000000000000e+00
-3.077834868937114887e+00 7.427167068604777489e-01 -4.569498501577633220e+01 0.000000000000000000e+00
-2.755180036437062441e+00 1.702336782107353175e+00 -4.565754061224132698e+01 0.000000000000000000e+00
-2.925981789469149774e+00 1.282735017694431656e+00 -4.564812173301546494e+01 0.000000000000000000e+00
-3.080171976493037533e+00 6.629863766824075633e-01 -4.563625542856512851e+01 0.000000000000000000e+00
-2.960586130213566758e+00 1.175810804600813997e+00 -4.562757409311097234e+01 0.000000000000000000e+00
-3.026712562638680382e+00 9.561733008566939418e-01 -4.561297243719537420e+01 0.000000000000000000e+00
