# CurlyM omega_L omega_m logL logPrior
-3.484535321210397107e+00 1.798761252410880918e+00 6.123047239593142343e-01 -1.294332364420830856e+02 0.000000000000000000e+00
-2.805088192439828543e+00 1.553596622625277535e+00 5.010197374956963934e-01 -3.397989561937669123e+02 0.000000000000000000e+00
-2.231554028036440762e+00 1.121307487668541603e+00 9.318513875284313297e-01 -5.359883263002972171e+02 0.000000000000000000e+00
-2.818205901662472534e+00 -8.759616021896569071e-01 8.937267916567191994e-01 -4.308210099092506340e+01 0.000000000000000000e+00
-3.085307807118043311e+00 -1.947205581508544947e+00 1.010155627755084495e+00 -1.520415237870831220e+02 0.000000000000000000e+00
-2.754447422780026411e+00 1.087324413605002205e+00 4.129607247642348433e-01 -2.310543284800052675e+02 0.000000000000000000e+00
-2.824659202912604083e+00 -5.500628180494915309e-01 6.059255236725644700e-01 -4.301530826100083260e+01 0.000000000000000000e+00
-3.337658180786748030e+00 -4.615888235585323129e-01 5.847979062789750992e-01 -1.400189551436627937e+02 0.000000000000000000e+00
-2.514957771522275731e+00 -1.669623034857964816e+00 5.181467173123008862e-01 -6.598671900903210030e+01 0.000000000000000000e+00
-2.490543630764752159e+00 9.879096532983429046e-01 1.455724127323463790e+00 -2.162394301242134986e+02 0.000000000000000000e+00
-2.113119448754113172e+00 -4.513357198095075962e-01 1.817577627321690148e+00 -2.604982672477854067e+02 0.000000000000000000e+00
-2.228100101524160159e+00 -4.826321419063906437e-01 7.493413535341649778e-01 -2.561171424759288016e+02 0.000000000000000000e+00
-2.349280905760346094e+00 2.540957658963027832e-02 1.804650663868283100e+00 -1.642071847475210689e+02 0.000000000000000000e+00
-2.011380523097485717e+00 4.517501056055384656e-01 1.832848518899954815e+00 -4.512824424271527164e+02 0.000000000000000000e+00
-3.205511967380056504e+00 5.196738554769464447e-02 2.170877381284609386e-01 -5.671428253593359869e+01 0.000000000000000000e+00
-2.076893421423061437e+00 -9.513904979181927457e-01 1.342980597083289096e+00 -2.689849066559494304e+02 0.000000000000000000e+00
-3.302649382417542245e+00 -1.378333338669023744e+00 1.495972481530119191e+00 -2.558291320640526578e+02 0.000000000000000000e+00
-2.893159509217646974e+00 1.595610282076778796e+00 1.479658126694531006e+00 -1.124276993631511345e+02 0.000000000000000000e+00
-2.997152102260574491e+00 9.325199220024832369e-01 1.543141059540683813e+00 -4.599076086131392316e+01 0.000000000000000000e+00
-3.174879610448592349e+00 -4.501276019135038720e-01 2.953564551294331486e-01 -6.992102067988486169e+01 0.000000000000000000e+00
-3.093109333347221046e+00 -1.335176153226422580e+00 1.265400087058405898e+00 -1.289939653293199626e+02 0.000000000000000000e+00
-2.028192917806621587e+00 -5.632668300151959517e-01 1.528785228746992741e+00 -3.298745279041149274e+02 0.000000000000000000e+00
-2.529427462006365701e+00 1.709958773208463567e+00 7.432734934385263337e-01 -5.505096008196682078e+02 0.000000000000000000e+00
-3.375031719755972492e+00 -4.505877025491325516e-01 1.251207000029193717e+00 -1.997370019005206814e+02 0.000000000000000000e+00
-2.953403424687974343e+00 -1.055754505350880335e+00 1.108306258666281963e+00 -6.654703846453071492e+01 0.000000000000000000e+00
-2.260565123506591778e+00 1.199636163379248499e+00 7.799877803858790148e-01 -5.722666011084418187e+02 0.000000000000000000e+00
