# CurlyM omega_L omega_m logL logPrior
-2.749777720795065328e+00 -1.896108831789921956e+00 1.914101859980693043e-01 -4.496440811609313215e+01 0.000000000000000000e+00
-2.936143522254801130e+00 -4.372763724153257148e-02 1.461482759030590772e+00 -4.496102790754303413e+01 0.000000000000000000e+00
-2.699152170456908362e+00 -1.536968091181561746e+00 5.928098049572915196e-01 -4.495764206704863142e+01 0.000000000000000000e+00
-2.737946745091594192e+00 -4.684719753329031899e-01 1.568912761332842409e+00 -4.491399742199441647e+01 0.000000000000000000e+00
-2.932578697912496590e+00 2.881685999814592725e-01 1.905150917394198729e+00 -4.489729918643717355e+01 0.000000000000000000e+00
-2.719610009951401342e+00 -9.700672631472985197e-01 9.768905025632135253e-01 -4.488626762083513455e+01 0.000000000000000000e+00
-2.923316693883289297e+00 8.904724720871378674e-01 1.899974796656209941e+00 -4.488525637475067498e+01 0.000000000000000000e+00
-2.922823843430682356e+00 9.345585326703220730e-01 1.969584105425692622e+00 -4.488299594946155224e+01 0.000000000000000000e+00
-2.758331998452451472e+00 -9.546179442279325578e-01 1.277509268476206827e+00 -4.487341551515552140e+01 0.000000000000000000e+00
-2.758048630727087946e+00 -1.217643902254395005e-01 1.815299294995103452e+00 -4.487058542791081805e+01 0.000000000000000000e+00
-2.766854901630807273e+00 -7.719723840438710294e-01 1.467154619532872628e+00 -4.486681749491280158e+01 0.000000000000000000e+00
-3.029999598105109548e+00 9.074479291512163037e-01 1.931796707049759920e+00 -4.485139545567403019e+01 0.000000000000000000e+00
-2.933978411848233492e+00 3.749046828890724437e-02 1.569810854845539394e+00 -4.484557303985896937e+01 0.000000000000000000e+00
-2.808661761696606973e+00 3.192033386453008159e-01 1.886832381399652370e+00 -4.483785722700023513e+01 0.000000000000000000e+00
-3.048157169260875321e+00 7.434910513238566221e-01 1.315956527201713522e+00 -4.483350579682308279e+01 0.000000000000000000e+00
-2.826553839216078057e+00 -2.446478254928381446e-01 8.398012993984911301e-01 -4.482443769212034823e+01 0.000000000000000000e+00
-2.904202091924771967e+00 -2.479670207814103355e-01 1.400137792010554438e+00 -4.481263712811800559e+01 0.000000000000000000e+00
-2.839844460848436114e+00 -8.128323336152993850e-01 1.076905342891418149e+00 -4.480925729611237074e+01 0.000000000000000000e+00
-2.721732686282531510e+00 -1.062478634735676053e+00 7.531993659591141865e-01 -4.479816735701526653e+01 0.000000000000000000e+00
-3.044821442396842048e+00 9.789662036369817244e-01 1.812781078221139319e+00 -4.479404330297209214e+01 0.000000000000000000e+00
-2.967798167054522818e+00 -6.791693834012053621e-01 3.959425979727005385e-01 -4.477722007809739324e+01 0.000000000000000000e+00
-2.867371617839362674e+00 2.432458243408608389e-02 9.520539737447430984e-01 -4.477329559291744232e+01 0.000000000000000000e+00
-2.798834502528503521e+00 -5.363853788705377212e-01 6.360197554164311873e-01 -4.476262252746740700e+01 0.000000000000000000e+00
-2.837427483825858854e+00 -1.385670431420235271e+00 3.572540787601602985e-01 -4.475074942173267090e+01 0.000000000000000000e+00
-2.902392147710181725e+00 -5.159180750596439879e-02 1.655941852640382850e+00 -4.474424008911307027e+01 0.000000000000000000e+00
-2.930791263621902676e+00 5.291625436995511800e-01 1.335587063810863340e+00 -4.473065365177155428e+01 0.000000000000000000e+00
-2.906280359634571209e+00 -8.017843629573025988e-01 6.662471825055148456e-01 -4.472688299786765498e+01 0.000000000000000000e+00
-2.926247412945666149e+00 -3.449089355818934499e-01 9.306691515012342764e-02 -4.472395410707792252e+01 0.000000000000000000e+00
-2.926453381367185358e+00 2.939023417546183792e-01 1.935234377409727147e+00 -4.471824975965370896e+01 0.000000000000000000e+00
-2.750067343915493012e+00 -3.238516770526244093e-01 1.854343727387567142e+00 -4.471469061434769543e+01 0.000000000000000000e+00
-2.714811878160142911e+00 -1.350121299446489065e+00 3.743805835611319632e-01 -4.471027453239377536e+01 0.000000000000000000e+00
-2.858950895137117421e+00 -1.243998469910171156e+00 3.998566364394171568e-01 -4.467635345966389337e+01 0.000000000000000000e+00
-2.742089369076154082e+00 -5.019321652974286785e-01 1.516751792513970631e+00 -4.467307911434071599e+01 0.000000000000000000e+00
-3.015855767368916585e+00 -5.855305073538414895e-01 1.334679061376540798e-01 -4.466613108375057806e+01 0.000000000000000000e+00
-2.953046773053474183e+00 2.944537705433907804e-01 1.746854457966454666e+00 -4.465515460449385188e+01 0.000000000000000000e+00
-2.735409287011293600e+00 -8.507996232718881835e-01 1.330872022657044296e+00 -4.465178243454474938e+01 0.000000000000000000e+00
-3.010128734077361479e+00 1.035339149122521230e+00 1.794925708805585440e+00 -4.465031745870036417e+01 0.000000000000000000e+00
-2.705297551711265847e+00 -1.976925552767374583e+00 1.355129013180118858e-01 -4.464950410852129181e+01 0.000000000000000000e+00
-2.901601859410178896e+00 1.257779516537931019e-01 1.876215562913468915e+00 -4.464881958894120118e+01 0.000000000000000000e+00
-2.892534719060304127e+00 3.829698884050833918e-01 1.339569274155919087e+00 -4.463963419441551395e+01 0.000000000000000000e+00
-2.892569248611878141e+00 -3.552264534226033943e-01 1.320938705439770544e+00 -4.463360018755638947e+01 0.000000000000000000e+00
-2.988642842995205218e+00 1.032363349235213335e+00 1.852716662437580597e+00 -4.460690633558197504e+01 0.000000000000000000e+00
-2.816328331942709262e+00 -8.448545216960079429e-01 1.142722324188696792e+00 -4.460666181202913805e+01 0.000000000000000000e+00
-2.733266675815531954e+00 -1.585778802241492924e+00 5.550757161262896977e-01 -4.460291954518559265e+01 0.000000000000000000e+00
-2.765554855009088708e+00 -8.296631217202196096e-01 5.332640331091728081e-01 -4.459843229062361303e+01 0.000000000000000000e+00
-2.933592454203661770e+00 -1.020395426055862975e+00 1.838053567821444911e-01 -4.459773297970367167e+01 0.000000000000000000e+00
-2.764677273829982074e+00 -5.175495932022674550e-01 1.057818025871458678e+00 -4.459695339545401538e+01 0.000000000000000000e+00
-2.874397110064804473e+00 -1.077672375748504052e-01 7.265283109732723066e-01 -4.458909126854594973e+01 0.000000000000000000e+00
-2.746229291491715241e+00 -7.866906852613797518e-01 8.648967947422442348e-01 -4.458062654433432925e+01 0.000000000000000000e+00
-3.034314991300766984e+00 7.161336312389727787e-01 1.303154647557460466e+00 -4.457849678854845621e+01 0.000000000000000000e+00
-2.987678722315948221e+00 5.706497975762288982e-02 1.178861740995841734e+00 -4.456668447232976149e+01 0.000000000000000000e+00
-2.842446319289541723e+00 -5.747041126110952192e-02 1.978411686413414028e+00 -4.456611476003623551e+01 0.000000000000000000e+00
-2.992047973804134120e+00 6.277941784953117166e-01 1.246096701964188203e+00 -4.455572654839789237e+01 0.000000000000000000e+00
-2.715283330419032026e+00 -1.333728448406755085e+00 4.593088049111246907e-01 -4.455440898779227865e+01 0.000000000000000000e+00
-2.906280900205328255e+00 -4.377491445624854260e-01 1.118752808383955522e+00 -4.455309529467219676e+01 0.000000000000000000e+00
-2.871781522710212808e+00 -4.786143215109538440e-01 1.284349459393687054e+00 -4.454138422521615581e+01 0.000000000000000000e+00
-2.819061039553654613e+00 -1.794604189103080616e-01 1.936462397729243001e+00 -4.454117948537304272e+01 0.000000000000000000e+00
-2.899019689580354164e+00 -2.787889960327772365e-01 1.366713106857161186e+00 -4.452827974811702205e+01 0.000000000000000000e+00
-2.734128742839934567e+00 -8.483687783132596305e-01 1.262189805401394471e+00 -4.452275225366540923e+01 0.000000000000000000e+00
-2.703412670957916486e+00 -1.645256968456510593e+00 3.639280643471672905e-01 -4.451890991649455742e+01 0.000000000000000000e+00
-2.886675135825263805e+00 -3.138944802675870394e-01 3.564645304268377890e-01 -4.451628939505359739e+01 0.000000000000000000e+00
-2.930487753072568147e+00 7.659471371464494638e-01 1.712497802816051573e+00 -4.450192905209132022e+01 0.000000000000000000e+00
-2.917616499157646093e+00 7.265999642051916840e-01 1.724551576286367904e+00 -4.448644171810256154e+01 0.000000000000000000e+00
-2.738839202171775788e+00 -6.906642502936699568e-01 1.296703201767768876e+00 -4.448413204232357288e+01 0.000000000000000000e+00
-2.802309272373489257e+00 -2.228142737464218204e-01 1.128258281856969525e+00 -4.447890772256781844e+01 0.000000000000000000e+00
-2.700525809406229438e+00 -1.747500839188460109e+00 4.117798853270006332e-02 -4.447015167324898499e+01 0.000000000000000000e+00
-2.816787733464403587e+00 -5.657691279892729241e-01 1.468383147123691224e+00 -4.446945613639309869e+01 0.000000000000000000e+00
-2.751258527069065263e+00 -8.935577470657645183e-01 6.290521152776704650e-01 -4.446858798558503878e+01 0.000000000000000000e+00
-2.923767003964022670e+00 -4.412546665467218521e-01 9.889964647442852641e-01 -4.446719321227799782e+01 0.000000000000000000e+00
-3.005475335893851518e+00 -8.275775714284058782e-02 1.999661915396400702e-01 -4.446430622943665156e+01 0.000000000000000000e+00
-2.765635179580532732e+00 -1.759972849572297271e+00 2.315499475353655634e-01 -4.446089244371923854e+01 0.000000000000000000e+00
-3.035548459659003662e+00 -1.853450367484412442e-01 1.664988320310324330e-02 -4.444052210637470779e+01 0.000000000000000000e+00
-2.886846363349313549e+00 5.946754716241376970e-01 1.717530941330808858e+00 -4.443988702381648892e+01 0.000000000000000000e+00
-3.000550853899538684e+00 -6.092187860090992890e-01 2.044005662626348085e-01 -4.443379610712107564e+01 0.000000000000000000e+00
-2.802567803529042667e+00 -5.272454815601617106e-01 1.571501027244909254e+00 -4.443007823615331375e+01 0.000000000000000000e+00
-2.732787939456196469e+00 -9.677589595362384722e-01 8.327649627977364855e-01 -4.442750680316634515e+01 0.000000000000000000e+00
-2.827079575006286927e+00 -2.267520401949337239e-01 1.828066786665067278e+00 -4.442660472105557545e+01 0.000000000000000000e+00
-2.889262844003964048e+00 -5.094970714456898975e-01 1.124126381463853130e+00 -4.441790600867016536e+01 0.000000000000000000e+00
-2.732584207980873092e+00 -9.032550206106084723e-01 1.133858993372194535e+00 -4.441472919995478463e+01 0.000000000000000000e+00
-2.849513197882953097e+00 -2.948957661510976935e-01 1.629637713431469903e+00 -4.441308294028642223e+01 0.000000000000000000e+00
-2.869953630849838344e+00 -6.969179405031306063e-03 9.210317665523899411e-01 -4.441258614797828130e+01 0.000000000000000000e+00
-3.024541558044153255e+00 2.483520285588505239e-01 6.428428832144403859e-01 -4.440495560076187331e+01 0.000000000000000000e+00
-3.029330213046735221e+00 9.393116418095102116e-01 1.697974279707201273e+00 -4.439476617655203228e+01 0.000000000000000000e+00
-2.942151526422715158e+00 -7.805663284880121067e-01 4.165899528746939695e-01 -4.439321641288267273e+01 0.000000000000000000e+00
-3.024867377784496547e+00 3.817641473368078575e-01 1.254996074104075987e+00 -4.437844269862878122e+01 0.000000000000000000e+00
-2.953456961272697079e+00 -4.259316895310156781e-01 7.912041635889494051e-01 -4.436325676083975367e+01 0.000000000000000000e+00
-2.911625320095398539e+00 -2.983387676938906163e-01 1.242978489319028768e+00 -4.435943590877004539e+01 0.000000000000000000e+00
-2.721749398124322816e+00 -1.358482022772973696e+00 3.271341216137640950e-01 -4.435924179979465265e+01 0.000000000000000000e+00
-3.037172121957958382e+00 7.125041109436851539e-01 1.478570794223903029e+00 -4.434231603581020664e+01 0.000000000000000000e+00
-2.902251721438913634e+00 3.748567211503278651e-02 7.970723966277508676e-01 -4.433398044919236014e+01 0.000000000000000000e+00
-3.010288398178114111e+00 8.101331285315747088e-01 1.908429711973076870e+00 -4.433175206907035459e+01 0.000000000000000000e+00
-2.719611136737215329e+00 -1.281533222336585176e+00 6.845801958673117804e-01 -4.433052764196863649e+01 0.000000000000000000e+00
-2.737478387473951003e+00 -1.052544102726031383e+00 1.055072916502340696e+00 -4.431987412719019659e+01 0.000000000000000000e+00
-2.934863415505405193e+00 -9.631583652033464116e-01 2.250075799875296823e-01 -4.431713863374755391e+01 0.000000000000000000e+00
-3.010026978735218073e+00 7.488380997699620734e-01 1.833810347504901461e+00 -4.431556287833267760e+01 0.000000000000000000e+00
-2.725081244268534153e+00 -1.260343774768929448e+00 4.702211787055143866e-01 -4.429896653625167602e+01 0.000000000000000000e+00
-2.914518777961867979e+00 3.546250245910265164e-01 1.201835023737078068e+00 -4.429888136336514748e+01 0.000000000000000000e+00
-3.051683514324775359e+00 -1.138243057542179248e-01 2.926776200991690891e-01 -4.429454610179082152e+01 0.000000000000000000e+00
-2.981992845060973174e+00 -2.148678174265397089e-01 9.281545356444170780e-02 -4.429379489096907463e+01 0.000000000000000000e+00
-2.767591590821391279e+00 -4.082999350154572493e-01 1.741375461949575376e+00 -4.428424836642748375e+01 0.000000000000000000e+00
-2.831958634617429915e+00 -4.768465804851735879e-01 1.479690295564772384e+00 -4.427549125078044057e+01 0.000000000000000000e+00
-2.980170997825050794e+00 -1.193382766636457148e-01 2.352448708984779535e-01 -4.426900070374352225e+01 0.000000000000000000e+00
-2.779085911168867273e+00 -1.504164080264980052e+00 4.636944346457516630e-01 -4.426693021274758877e+01 0.000000000000000000e+00
-2.713758275736711134e+00 -1.501878290701821106e+00 2.907113290078787715e-01 -4.426626784161314987e+01 0.000000000000000000e+00
-2.771312110362420977e+00 -4.773792719988587119e-01 1.672189596067407358e+00 -4.426298045362323563e+01 0.000000000000000000e+00
-2.791264039985646317e+00 -7.912715702944828067e-02 1.525359409721173787e+00 -4.426115445975992913e+01 0.000000000000000000e+00
-3.018479365993170127e+00 5.573358832813974928e-01 1.512160780298907437e+00 -4.426085117894027832e+01 0.000000000000000000e+00
-2.919943596125829544e+00 6.986851587845426259e-01 1.694086756056661480e+00 -4.425613058299665425e+01 0.000000000000000000e+00
-2.784036606579855189e+00 -7.956750030393173745e-01 4.354801352378895318e-01 -4.425464590771655793e+01 0.000000000000000000e+00
-2.791749926465643572e+00 -1.598275561009964818e+00 2.885567944532445028e-01 -4.425286461340939326e+01 0.000000000000000000e+00
-2.783765202688735840e+00 5.400673699571545416e-02 1.890756174528559042e+00 -4.425268017312848912e+01 0.000000000000000000e+00
-2.728661877012731996e+00 -1.592337699407269769e+00 4.788715765282394177e-01 -4.424537667936350971e+01 0.000000000000000000e+00
-2.959048499825266187e+00 -7.755680000528044626e-01 2.878758674066561052e-01 -4.424523842018191289e+01 0.000000000000000000e+00
-3.003344108068076501e+00 2.992342251205838410e-01 7.729491958817202857e-01 -4.423108616420483230e+01 0.000000000000000000e+00
-2.957384840190520059e+00 4.084411137783245938e-01 1.813063298831804060e+00 -4.422914807766672851e+01 0.000000000000000000e+00
-2.761437064618536219e+00 -1.640293288601075705e+00 3.609500333227291247e-01 -4.422095522042157967e+01 0.000000000000000000e+00
-2.850942087112354084e+00 -6.052110455666176447e-01 1.212156200460344557e+00 -4.421435763290923404e+01 0.000000000000000000e+00
-2.782108415940085511e+00 -5.788803426485504833e-01 1.540247922042527362e+00 -4.421196826501076060e+01 0.000000000000000000e+00
-2.985763048783416362e+00 8.003520709885069140e-01 1.565410116417654374e+00 -4.418983322149701820e+01 0.000000000000000000e+00
-2.955296271472056091e+00 -5.017365380600727898e-01 6.634355502624714740e-01 -4.418722441187957628e+01 0.000000000000000000e+00
-2.727369212978033808e+00 -1.187785788832052658e+00 6.347058575528560231e-01 -4.418518092223023785e+01 0.000000000000000000e+00
-2.832517502614731786e+00 -4.653742116092102199e-01 1.479258391944047846e+00 -4.418174946508496959e+01 0.000000000000000000e+00
-2.816020816709496000e+00 2.482765851491585130e-01 1.803117970693683070e+00 -4.417912090453041429e+01 0.000000000000000000e+00
-2.887892321845039412e+00 -1.147720700136567462e-02 1.736263764391558606e+00 -4.417903136106421158e+01 0.000000000000000000e+00
