# CurlyM omega_L omega_m logL logPrior
-2.763322933999113662e+00 1.078456407679390772e+00 1.081987828744424229e+00 -5.029245979494268681e+02 0.000000000000000000e+00
-3.148851036415724725e+00 9.918998162190642010e-01 7.073507352585515218e-01 -7.862597922868459136e+03 0.000000000000000000e+00
-3.497752556494545750e+00 1.242400230401924932e-01 1.381007816540483768e+00 -2.448180947721583652e+04 0.000000000000000000e+00
-2.089998963051559411e+00 7.397072588785575942e-01 1.417133166499108476e+00 -1.399747163026715384e+02 0.000000000000000000e+00
-2.272258987681328612e+00 1.430725011151223081e+00 9.551728160725129202e-01 -2.013299289722368485e+03 0.000000000000000000e+00
-2.845229808425969509e+00 1.188460128584643671e+00 7.872374718659966852e-01 -3.369240376798146599e+02 0.000000000000000000e+00
-3.131762574241545138e+00 -2.313572084027986087e-01 1.471055038054989828e+00 -1.782186058177808300e+05 0.000000000000000000e+00
-3.493836926505823115e+00 1.446838875311599271e+00 1.041225689645249863e+00 -6.642268310512362405e+03 0.000000000000000000e+00
-3.226719788595956651e+00 1.275189760618625545e+00 1.204459655359546355e+00 -6.011590842388392048e+03 0.000000000000000000e+00
-3.067377975251356581e+00 1.496878256831899456e+00 1.487587628607166090e+00 -1.559177717967119133e+04 0.000000000000000000e+00
-2.280764533821645124e+00 1.060623346391642130e+00 1.182469035812051539e+00 -7.335264408374657705e+02 0.000000000000000000e+00
-2.644682876192633092e+00 1.092577214261447605e+00 1.264998519159184598e+00 -2.680966729157962618e+03 0.000000000000000000e+00
-2.696675409860968209e+00 6.003706473165197899e-01 8.317066523111261711e-01 -5.605879053328640293e+04 0.000000000000000000e+00
-2.664753672197980539e+00 8.911435158103639953e-01 1.493586624536215268e+00 -3.353651241616063089e+03 0.000000000000000000e+00
-2.982566426556964689e+00 -2.149018018980395350e-01 1.466443095519699424e+00 -1.678494027606153104e+05 0.000000000000000000e+00
-2.353762965416291042e+00 1.129635777964434151e+00 5.996471215090592999e-02 -3.561627007606742554e+05 0.000000000000000000e+00
-2.740345236445717703e+00 6.462666899617994787e-01 6.830824580715739724e-01 -1.089260577706262411e+05 0.000000000000000000e+00
-2.309892721935987492e+00 8.813340793523797290e-01 9.107037818115600869e-01 -5.839599317951526245e+03 0.000000000000000000e+00
-2.576099345572490762e+00 1.254882773414419228e+00 9.635182565216409145e-01 -7.095842453135745700e+02 0.000000000000000000e+00
