# CurlyM omega_L omega_m logL logPrior
-2.107021601357958573e+00 6.451836273386191145e-04 8.965626575812056798e-01 -4.010102788846749036e+02 0.000000000000000000e+00
-2.600246205152046297e+00 -4.273628775541089553e-01 1.499710106320542913e+00 -6.345167646465170463e+01 0.000000000000000000e+00
-2.963819827458858303e+00 9.964951289220314035e-01 1.037668373616435380e+00 -6.745014069268535195e+01 0.000000000000000000e+00
-2.682335565910090924e+00 -4.431224457490477997e-01 1.305952179118512246e+00 -5.201887941369469814e+01 0.000000000000000000e+00
-3.217097488044283971e+00 -7.618387216792210648e-02 6.606348556720020859e-01 -7.570282769006206536e+01 0.000000000000000000e+00
-3.070164027356517611e+00 5.705434471983690248e-01 1.162729383506491132e+00 -4.541154188506448719e+01 0.000000000000000000e+00
-2.668160164524313593e+00 8.562551237074517152e-01 2.315532251324372570e-01 -2.584964706518969706e+02 0.000000000000000000e+00
-2.302094930487213365e+00 -2.800181028594842525e-01 1.439364619674144974e+00 -1.843862885627174819e+02 0.000000000000000000e+00
-2.413696525750459454e+00 5.346295975449310012e-01 8.108250060746696741e-01 -2.667375883990109742e+02 0.000000000000000000e+00
-3.086717534314003863e+00 9.118630378046853613e-01 1.089199827455476388e+00 -4.906819384712984089e+01 0.000000000000000000e+00
-2.820539606950371869e+00 1.159460387971169570e-01 6.892922800465581812e-01 -5.894675254191491121e+01 0.000000000000000000e+00
-3.334530285789081727e+00 3.777185785873417023e-01 1.345675979625110541e-01 -6.881284578087024784e+01 0.000000000000000000e+00
-3.255875937575569701e+00 3.766192497203652567e-01 2.002801927972519547e-02 -5.768107004068675536e+01 0.000000000000000000e+00
-2.201243969761902175e+00 -7.628866222591651480e-03 5.609475554294345301e-01 -3.618593189286721099e+02 0.000000000000000000e+00
-2.442199151592856943e+00 -1.702634344375589248e-02 9.086186824043902543e-01 -1.683508301980442354e+02 0.000000000000000000e+00
-2.375803361343680642e+00 2.707248650726006289e-01 4.923302548473360574e-01 -2.871827820415825272e+02 0.000000000000000000e+00
-3.340921188495896921e+00 -5.272234762640679029e-02 1.043474222181995703e+00 -1.353218128951533288e+02 0.000000000000000000e+00
-2.840934266076835080e+00 -3.956300177419760922e-01 4.322917012729521336e-01 -4.573588878072450115e+01 0.000000000000000000e+00
-2.570989764497405794e+00 6.786826620708378277e-01 6.856310725550072149e-01 -2.086216612685908274e+02 0.000000000000000000e+00
-2.758669982374636565e+00 4.613126273894451734e-01 1.029854383067281276e+00 -7.832502420860322445e+01 0.000000000000000000e+00
